influencer_id,platform,date,URL,caption,reach,likes,comments
202,Instagram,2024-02-20,https://example.com/post/202/72345086,Post by Priya Joshi on Herbs for Personal Care,682749,44808,2486
429,YouTube,2024-05-24,https://example.com/post/429/51358100,Post by Shweta Chopra on Vital Herbs,897929,61642,4189
250,Facebook,2024-09-22,https://example.com/post/250/89129551,Post by Pooja Sharma on Weight Loss Foods,730022,73474,4957
307,Facebook,2023-05-02,https://example.com/post/307/72992151,Post by Anjali Das on Vital Herbs,354449,11975,4011
500,Facebook,2024-06-25,https://example.com/post/500/81503033,Post by Divya Chatterjee on Vital Herbs,543111,80838,515
129,Instagram,2024-01-25,https://example.com/post/129/46406719,Post by Rohit Sharma on Pre/Post Workout,918243,37922,4869
263,Instagram,2023-11-03,https://example.com/post/263/52017078,Post by Amit Das on Herbs for Personal Care,972841,42538,1961
290,Twitter,2023-08-20,https://example.com/post/290/56776651,Post by Vikram Nair on Speciality Supplements,322228,25195,2744
266,Instagram,2024-11-13,https://example.com/post/266/47382608,Post by Rohit Das on Gainers,277729,78399,3472
343,Twitter,2023-08-14,https://example.com/post/343/92282678,Post by Aditya Naidu on Multivitamins,934809,18305,2416
98,Instagram,2024-08-03,https://example.com/post/98/82850150,Post by Vikram Chatterjee on Herbs for Immunity,580761,42142,1674
409,YouTube,2025-02-26,https://example.com/post/409/88081032,Post by Anita Iyer on Herbs for Immunity,546377,22779,960
371,Facebook,2024-03-12,https://example.com/post/371/95710818,Post by Priya Naidu on Vital Herbs,260026,27015,4899
405,Instagram,2024-06-14,https://example.com/post/405/34572290,Post by Priya Malhotra on Pre/Post Workout,931373,84916,4071
192,Instagram,2023-12-10,https://example.com/post/192/62563720,Post by Anita Mehta on Pre/Post Workout,508870,94034,2217
478,YouTube,2025-02-19,https://example.com/post/478/82129763,Post by Karan Iyer on Herbs for Immunity,358983,19231,2086
311,Facebook,2022-12-19,https://example.com/post/311/43894767,Post by Isha Patel on Herbs for Immunity,131473,49406,4511
202,Instagram,2022-07-31,https://example.com/post/202/18931707,Post by Priya Joshi on Herbs for Personal Care,199105,33448,4055
233,Twitter,2024-02-12,https://example.com/post/233/78601151,Post by Rohit Joshi on Gainers,596018,55164,1631
137,YouTube,2022-11-06,https://example.com/post/137/67405901,Post by Priya Kumar on Herbs for Personal Care,659623,64217,4876
56,Facebook,2025-03-26,https://example.com/post/56/68676263,Post by Manish Nair on Proteins,406678,41094,978
72,Twitter,2023-07-30,https://example.com/post/72/26497586,Post by Pooja Joshi on Herbs for Immunity,379887,99681,446
22,Facebook,2022-12-15,https://example.com/post/22/47226095,Post by Manish Menon on Speciality Supplements,113681,71941,4384
138,Instagram,2023-04-11,https://example.com/post/138/22870221,Post by Rohit Nair on Proteins,971716,97439,3467
105,Twitter,2022-10-14,https://example.com/post/105/98623556,Post by Rohit Sharma on Herbs for Personal Care,595088,7898,80
58,Facebook,2024-06-15,https://example.com/post/58/93800183,Post by Isha Kumar on Multivitamins,755525,36379,2328
221,YouTube,2023-11-29,https://example.com/post/221/40935620,Post by Neha Chopra on Proteins,232145,81093,4945
293,Facebook,2024-01-22,https://example.com/post/293/84170836,Post by Pooja Menon on Multivitamins,371725,31030,1242
12,Facebook,2024-05-03,https://example.com/post/12/39510761,Post by Karan Nair on Gainers,181189,50286,1664
278,Twitter,2022-08-29,https://example.com/post/278/31527957,Post by Priya Bhartia on Fat Burners,96606,74923,2209
415,Facebook,2025-04-15,https://example.com/post/415/26718600,Post by Shweta Singh on Herbs for Immunity,101331,32319,3329
114,Twitter,2023-12-02,https://example.com/post/114/71673933,Post by Manish Iyer on Weight Loss Foods,640219,21761,1421
470,Facebook,2023-10-19,https://example.com/post/470/47509920,Post by Sneha Malhotra on Fat Burners,113603,465,1956
344,Instagram,2024-04-16,https://example.com/post/344/68410653,Post by Karan Gupta on Fat Burners,608794,78656,3167
229,YouTube,2023-10-05,https://example.com/post/229/41162770,Post by Anita Bhartia on Weight Loss Foods,106242,10797,3346
365,Twitter,2025-01-19,https://example.com/post/365/69395043,Post by Aditya Mehta on Herbs for Personal Care,158690,96933,3149
436,Twitter,2024-09-10,https://example.com/post/436/13090576,Post by Vikram Joshi on Vital Herbs,568557,35665,1680
452,Twitter,2025-04-26,https://example.com/post/452/68606209,Post by Suresh Menon on Fat Burners,828942,68723,2804
165,Facebook,2022-09-05,https://example.com/post/165/76978961,Post by Sanya Joshi on Vital Herbs,533214,80742,3177
430,Facebook,2025-01-15,https://example.com/post/430/91410291,Post by Manish Chopra on Multivitamins,216450,48934,1183
361,Twitter,2022-12-30,https://example.com/post/361/90658619,Post by Anita Naidu on Multivitamins,878594,91660,3093
87,Facebook,2024-10-29,https://example.com/post/87/37800640,Post by Shweta Naidu on Gainers,229514,41234,2893
208,YouTube,2024-02-06,https://example.com/post/208/43388761,Post by Isha Chatterjee on Fat Burners,750662,38149,1891
195,Twitter,2025-03-12,https://example.com/post/195/13258266,Post by Aditya Menon on Herbs for Immunity,720839,73884,1999
331,Facebook,2022-12-04,https://example.com/post/331/70699404,Post by Manish Joshi on Herbs for Personal Care,748707,2917,3185
293,Facebook,2024-06-30,https://example.com/post/293/58254034,Post by Pooja Menon on Multivitamins,400476,2736,4021
224,Twitter,2025-01-22,https://example.com/post/224/66926814,Post by Suresh Reddy on Weight Loss Foods,94806,57375,2088
179,Twitter,2023-11-05,https://example.com/post/179/46120895,Post by Sanya Bhartia on Weight Loss Foods,385402,34110,3920
81,Facebook,2023-07-05,https://example.com/post/81/39412039,Post by Deepak Singh on Gainers,896113,76791,4236
307,Facebook,2025-07-16,https://example.com/post/307/36268050,Post by Anjali Das on Vital Herbs,887993,4807,3124
187,Twitter,2022-10-31,https://example.com/post/187/40679513,Post by Vikram Patel on Fat Burners,95343,92731,1300
48,YouTube,2022-11-04,https://example.com/post/48/43606927,Post by Shweta Reddy on Herbs for Immunity,84105,68896,2090
232,Facebook,2023-05-26,https://example.com/post/232/49346304,Post by Sanya Sharma on Multivitamins,149514,57183,2281
446,Instagram,2023-08-09,https://example.com/post/446/40747760,Post by Priya Kapoor on Gainers,430354,40891,1365
267,Twitter,2022-12-08,https://example.com/post/267/41113767,Post by Divya Malhotra on Pre/Post Workout,915159,12144,427
294,Instagram,2023-07-20,https://example.com/post/294/48687319,Post by Isha Mehta on Multivitamins,575555,61686,3467
459,Twitter,2023-07-03,https://example.com/post/459/41708297,Post by Amit Gupta on Multivitamins,19016,25659,4936
365,Twitter,2022-12-29,https://example.com/post/365/19043872,Post by Aditya Mehta on Herbs for Personal Care,811377,13355,2204
419,Twitter,2023-07-26,https://example.com/post/419/81666002,Post by Rahul Sharma on Gainers,131167,60675,4533
390,Twitter,2024-08-18,https://example.com/post/390/34014770,Post by Suresh Verma on Herbs for Immunity,161137,69997,1530
126,YouTube,2022-08-11,https://example.com/post/126/53684898,Post by Ravi Malhotra on Proteins,897959,22567,2230
263,Instagram,2022-09-05,https://example.com/post/263/77231416,Post by Amit Das on Herbs for Personal Care,530016,7501,3226
70,Facebook,2023-07-02,https://example.com/post/70/16488684,Post by Vikram Patel on Vital Herbs,492852,20485,1083
124,Instagram,2024-08-15,https://example.com/post/124/87022789,Post by Amit Iyer on Speciality Supplements,822200,36655,3788
126,YouTube,2025-02-10,https://example.com/post/126/33507564,Post by Ravi Malhotra on Proteins,745708,14451,2033
83,Twitter,2022-10-19,https://example.com/post/83/19002523,Post by Deepak Das on Weight Loss Foods,396758,17863,4
148,Facebook,2025-02-22,https://example.com/post/148/80986823,Post by Suresh Singh on Weight Loss Foods,838642,64269,3235
282,YouTube,2024-10-29,https://example.com/post/282/80471123,Post by Anjali Das on Fat Burners,490286,84899,4257
182,Instagram,2024-10-31,https://example.com/post/182/43746338,Post by Amit Singh on Herbs for Personal Care,549898,53485,1367
258,Instagram,2025-05-13,https://example.com/post/258/26943624,Post by Anjali Nair on Speciality Supplements,844934,4823,1694
38,Facebook,2024-08-15,https://example.com/post/38/50056231,Post by Deepak Chatterjee on Multivitamins,122148,79269,3378
196,YouTube,2024-09-01,https://example.com/post/196/50200620,Post by Divya Sharma on Gainers,392772,3179,2576
250,Facebook,2023-09-04,https://example.com/post/250/12153059,Post by Pooja Sharma on Weight Loss Foods,227041,57136,1205
231,Facebook,2023-05-07,https://example.com/post/231/97116877,Post by Divya Joshi on Pre/Post Workout,833318,39630,3246
126,YouTube,2023-05-12,https://example.com/post/126/12198223,Post by Ravi Malhotra on Proteins,945246,29812,3596
130,Instagram,2025-04-16,https://example.com/post/130/63584976,Post by Anjali Reddy on Multivitamins,490002,93489,3810
191,Facebook,2023-09-17,https://example.com/post/191/72182980,Post by Sanya Joshi on Herbs for Personal Care,137749,54549,420
126,YouTube,2023-05-19,https://example.com/post/126/95902415,Post by Ravi Malhotra on Proteins,968570,13325,2420
192,Instagram,2022-11-10,https://example.com/post/192/57050710,Post by Anita Mehta on Pre/Post Workout,488681,50716,3550
40,Twitter,2024-03-18,https://example.com/post/40/57617011,Post by Ravi Reddy on Multivitamins,861979,67232,4518
245,Twitter,2022-10-15,https://example.com/post/245/74351832,Post by Ravi Malhotra on Multivitamins,72046,46250,2715
100,Facebook,2024-04-20,https://example.com/post/100/78010479,Post by Aditya Reddy on Pre/Post Workout,175006,1499,829
75,YouTube,2024-01-28,https://example.com/post/75/18037892,Post by Pooja Gupta on Pre/Post Workout,26882,66832,1791
323,Facebook,2025-06-26,https://example.com/post/323/59830537,Post by Deepak Kapoor on Speciality Supplements,26312,58817,3304
172,YouTube,2025-02-21,https://example.com/post/172/56563585,Post by Neha Nair on Proteins,652975,42850,2334
189,Twitter,2022-11-06,https://example.com/post/189/79390232,Post by Sneha Bhartia on Herbs for Immunity,615068,16210,3591
389,Twitter,2025-04-18,https://example.com/post/389/68171060,Post by Sanya Naidu on Fat Burners,801734,67417,296
342,Facebook,2025-05-26,https://example.com/post/342/19031400,Post by Isha Chatterjee on Fat Burners,161778,49585,2704
339,YouTube,2025-01-10,https://example.com/post/339/95255730,Post by Priya Nair on Speciality Supplements,281080,18918,1164
391,YouTube,2023-08-31,https://example.com/post/391/22507696,Post by Priya Sharma on Speciality Supplements,647839,50367,2259
202,Instagram,2023-10-19,https://example.com/post/202/15622602,Post by Priya Joshi on Herbs for Personal Care,47151,39753,99
489,Twitter,2023-04-23,https://example.com/post/489/36104468,Post by Deepak Joshi on Gainers,439698,74668,1586
214,Facebook,2023-05-31,https://example.com/post/214/67299090,Post by Ravi Joshi on Proteins,574629,74523,2090
470,Facebook,2023-09-29,https://example.com/post/470/10076098,Post by Sneha Malhotra on Fat Burners,70445,21466,306
136,Twitter,2025-04-08,https://example.com/post/136/18870325,Post by Priya Gupta on Vital Herbs,230737,61431,1356
474,Twitter,2025-04-30,https://example.com/post/474/25332633,Post by Deepak Malhotra on Herbs for Immunity,84854,87791,3765
416,Twitter,2024-06-25,https://example.com/post/416/92785273,Post by Rahul Naidu on Vital Herbs,764281,48824,3841
490,Facebook,2024-01-04,https://example.com/post/490/87449461,Post by Rahul Mehta on Multivitamins,586701,71867,2708
324,YouTube,2024-05-23,https://example.com/post/324/80693706,Post by Shweta Chopra on Fat Burners,164156,87573,4831
267,Twitter,2024-02-16,https://example.com/post/267/89705240,Post by Divya Malhotra on Pre/Post Workout,817102,32201,1853
418,YouTube,2022-09-08,https://example.com/post/418/68233497,Post by Vikram Joshi on Vital Herbs,507877,35726,2688
482,YouTube,2025-06-01,https://example.com/post/482/50341681,Post by Pooja Menon on Herbs for Immunity,524107,94982,3315
27,Facebook,2024-03-31,https://example.com/post/27/44580161,Post by Suresh Joshi on Multivitamins,112669,19444,4546
115,Twitter,2023-10-16,https://example.com/post/115/43385051,Post by Priya Singh on Gainers,487903,20137,807
358,Twitter,2025-05-25,https://example.com/post/358/58720083,Post by Deepak Das on Herbs for Personal Care,433689,97374,3275
215,YouTube,2024-06-02,https://example.com/post/215/50142446,Post by Neha Chatterjee on Speciality Supplements,86070,31834,1330
320,Twitter,2025-04-05,https://example.com/post/320/98970561,Post by Rohit Chopra on Gainers,70542,41200,466
224,Twitter,2024-11-02,https://example.com/post/224/68004568,Post by Suresh Reddy on Weight Loss Foods,162528,54343,3876
16,Facebook,2024-06-07,https://example.com/post/16/59711575,Post by Neha Das on Multivitamins,124969,40421,1930
250,Facebook,2025-04-27,https://example.com/post/250/63196481,Post by Pooja Sharma on Weight Loss Foods,618006,28103,3320
221,YouTube,2023-11-18,https://example.com/post/221/48449029,Post by Neha Chopra on Proteins,256051,80078,1350
173,YouTube,2023-06-16,https://example.com/post/173/90259807,Post by Sanya Chopra on Fat Burners,344034,77834,3087
437,Twitter,2023-01-10,https://example.com/post/437/23510334,Post by Rohit Iyer on Herbs for Personal Care,87082,10838,69
77,Facebook,2024-12-18,https://example.com/post/77/76122158,Post by Anjali Kumar on Herbs for Immunity,941133,12149,1244
27,Facebook,2022-07-29,https://example.com/post/27/73244486,Post by Suresh Joshi on Multivitamins,187198,4334,1093
150,Facebook,2024-08-14,https://example.com/post/150/57949350,Post by Divya Nair on Vital Herbs,699412,75022,716
21,YouTube,2023-06-28,https://example.com/post/21/51576275,Post by Isha Naidu on Herbs for Immunity,347178,13153,319
299,Facebook,2023-01-09,https://example.com/post/299/15303441,Post by Deepak Chatterjee on Weight Loss Foods,645206,77,1574
405,Instagram,2023-07-08,https://example.com/post/405/62460899,Post by Priya Malhotra on Pre/Post Workout,865226,64322,880
137,YouTube,2024-03-12,https://example.com/post/137/92602298,Post by Priya Kumar on Herbs for Personal Care,878500,69005,587
426,Twitter,2024-02-27,https://example.com/post/426/28604725,Post by Anjali Chatterjee on Herbs for Immunity,69097,60649,4965
437,Twitter,2024-01-08,https://example.com/post/437/31125070,Post by Rohit Iyer on Herbs for Personal Care,675720,91792,4217
50,YouTube,2025-05-06,https://example.com/post/50/91400849,Post by Ravi Naidu on Pre/Post Workout,235662,90362,2324
17,Twitter,2024-10-07,https://example.com/post/17/55453854,Post by Suresh Naidu on Herbs for Immunity,698312,21389,3872
415,Facebook,2025-02-05,https://example.com/post/415/58150867,Post by Shweta Singh on Herbs for Immunity,998934,66749,2510
151,Facebook,2024-10-23,https://example.com/post/151/66098929,Post by Priya Naidu on Multivitamins,847165,30868,2533
342,Facebook,2024-05-23,https://example.com/post/342/38259178,Post by Isha Chatterjee on Fat Burners,253372,60511,1218
361,Twitter,2023-06-07,https://example.com/post/361/14938897,Post by Anita Naidu on Multivitamins,84312,7750,4814
449,Instagram,2023-03-23,https://example.com/post/449/29821270,Post by Neha Menon on Multivitamins,113904,58890,1033
77,Facebook,2022-12-22,https://example.com/post/77/47913187,Post by Anjali Kumar on Herbs for Immunity,808788,43661,2621
297,YouTube,2023-11-26,https://example.com/post/297/74638823,Post by Divya Chatterjee on Vital Herbs,457481,53773,1004
477,Twitter,2024-04-04,https://example.com/post/477/38155104,Post by Rahul Kumar on Weight Loss Foods,940093,62076,277
187,Twitter,2023-06-10,https://example.com/post/187/62451520,Post by Vikram Patel on Fat Burners,201790,45281,541
26,Instagram,2022-09-27,https://example.com/post/26/43847289,Post by Sanya Malhotra on Gainers,409482,24503,4076
238,Instagram,2024-10-16,https://example.com/post/238/53430116,Post by Ravi Chopra on Herbs for Personal Care,472452,17469,2678
382,Instagram,2024-12-05,https://example.com/post/382/98369598,Post by Sanya Reddy on Herbs for Immunity,331079,98552,4641
445,Twitter,2023-08-05,https://example.com/post/445/10998405,Post by Divya Iyer on Fat Burners,912395,21569,2052
213,Twitter,2023-01-31,https://example.com/post/213/75349833,Post by Shweta Verma on Proteins,919050,43900,1213
22,Facebook,2023-05-08,https://example.com/post/22/42215392,Post by Manish Menon on Speciality Supplements,538693,79207,4057
491,Twitter,2024-02-14,https://example.com/post/491/37146258,Post by Ravi Sharma on Multivitamins,756797,23710,3423
20,Instagram,2022-08-12,https://example.com/post/20/94763590,Post by Neha Chopra on Speciality Supplements,379250,93290,2809
410,Instagram,2024-08-26,https://example.com/post/410/55255509,Post by Suresh Malhotra on Proteins,3870,13759,3955
396,Twitter,2025-05-16,https://example.com/post/396/37073491,Post by Priya Menon on Fat Burners,222314,19423,2723
349,Twitter,2025-05-24,https://example.com/post/349/46701305,Post by Vikram Mehta on Gainers,557656,51258,4331
303,Instagram,2023-08-31,https://example.com/post/303/68376344,Post by Anita Malhotra on Multivitamins,808101,95899,322
233,Twitter,2024-03-10,https://example.com/post/233/82315471,Post by Rohit Joshi on Gainers,793486,59876,364
146,Twitter,2024-06-05,https://example.com/post/146/12404497,Post by Sneha Mehta on Herbs for Immunity,428123,77293,514
243,Instagram,2024-11-25,https://example.com/post/243/72215698,Post by Rohit Patel on Fat Burners,959508,79841,4684
119,Twitter,2024-04-30,https://example.com/post/119/89308405,Post by Isha Naidu on Multivitamins,234727,58936,2168
154,Twitter,2022-10-12,https://example.com/post/154/40799334,Post by Suresh Iyer on Fat Burners,701901,76014,2081
203,Twitter,2024-01-19,https://example.com/post/203/10575125,Post by Suresh Mehta on Vital Herbs,557524,30094,332
114,Twitter,2025-01-30,https://example.com/post/114/42075348,Post by Manish Iyer on Weight Loss Foods,417263,344,3522
25,Instagram,2022-12-27,https://example.com/post/25/46726628,Post by Aditya Sharma on Fat Burners,562258,71686,3414
9,Instagram,2025-05-17,https://example.com/post/9/95901983,Post by Rohit Verma on Herbs for Personal Care,827271,40184,4917
340,Facebook,2022-11-06,https://example.com/post/340/76657301,Post by Suresh Nair on Multivitamins,609358,28022,4375
339,YouTube,2024-03-04,https://example.com/post/339/25552030,Post by Priya Nair on Speciality Supplements,897777,30830,3186
288,Instagram,2024-05-27,https://example.com/post/288/33788309,Post by Neha Kapoor on Herbs for Immunity,572540,86046,1640
8,YouTube,2024-12-20,https://example.com/post/8/20694051,Post by Suresh Sharma on Vital Herbs,345745,84833,2011
485,Twitter,2025-04-02,https://example.com/post/485/12777085,Post by Amit Kumar on Multivitamins,105291,17073,2115
87,Facebook,2024-03-14,https://example.com/post/87/44506369,Post by Shweta Naidu on Gainers,436762,21265,3493
105,Twitter,2023-06-25,https://example.com/post/105/58510263,Post by Rohit Sharma on Herbs for Personal Care,103345,37900,2535
278,Twitter,2022-12-12,https://example.com/post/278/20230849,Post by Priya Bhartia on Fat Burners,164125,15967,27
489,Twitter,2023-11-27,https://example.com/post/489/18855990,Post by Deepak Joshi on Gainers,817489,99461,2212
495,Facebook,2023-07-26,https://example.com/post/495/25216365,Post by Sneha Reddy on Speciality Supplements,803056,59201,2765
63,Facebook,2025-05-14,https://example.com/post/63/81751708,Post by Anjali Sharma on Vital Herbs,488899,66998,1000
247,YouTube,2024-02-14,https://example.com/post/247/21176055,Post by Shweta Joshi on Weight Loss Foods,374564,12112,2893
91,Twitter,2024-09-26,https://example.com/post/91/35407437,Post by Amit Singh on Fat Burners,572793,32854,149
467,Instagram,2023-01-17,https://example.com/post/467/18513830,Post by Pooja Patel on Speciality Supplements,171175,19161,2802
83,Twitter,2025-06-28,https://example.com/post/83/81780879,Post by Deepak Das on Weight Loss Foods,204602,62792,2878
16,Facebook,2024-06-20,https://example.com/post/16/62248036,Post by Neha Das on Multivitamins,832169,99239,3542
54,Facebook,2025-06-08,https://example.com/post/54/64017185,Post by Vikram Gupta on Herbs for Personal Care,223675,22007,1557
318,YouTube,2025-04-10,https://example.com/post/318/88699165,Post by Neha Patel on Herbs for Personal Care,785056,91453,548
500,Facebook,2023-11-01,https://example.com/post/500/98184498,Post by Divya Chatterjee on Vital Herbs,980156,64848,4566
395,Twitter,2025-02-16,https://example.com/post/395/61979251,Post by Amit Naidu on Fat Burners,338865,84267,3021
102,YouTube,2022-10-18,https://example.com/post/102/14882771,Post by Rahul Menon on Herbs for Personal Care,475909,24702,30
293,Facebook,2024-07-21,https://example.com/post/293/12297985,Post by Pooja Menon on Multivitamins,697862,48879,2774
213,Twitter,2022-08-09,https://example.com/post/213/52301424,Post by Shweta Verma on Proteins,904879,60799,698
69,Facebook,2023-02-06,https://example.com/post/69/89812369,Post by Manish Chopra on Weight Loss Foods,546798,73635,954
304,Twitter,2023-04-29,https://example.com/post/304/73542673,Post by Aditya Kumar on Proteins,519358,72609,4518
372,Instagram,2024-06-21,https://example.com/post/372/26072981,Post by Priya Verma on Multivitamins,656303,4307,2597
126,YouTube,2024-04-24,https://example.com/post/126/82085863,Post by Ravi Malhotra on Proteins,863102,55839,2403
20,Instagram,2023-02-28,https://example.com/post/20/17370298,Post by Neha Chopra on Speciality Supplements,985663,39398,1121
357,Twitter,2024-01-04,https://example.com/post/357/60946520,Post by Rahul Chopra on Pre/Post Workout,161470,36837,2784
436,Twitter,2024-11-14,https://example.com/post/436/19985429,Post by Vikram Joshi on Vital Herbs,557754,47732,615
256,YouTube,2024-04-16,https://example.com/post/256/50241177,Post by Rohit Joshi on Herbs for Immunity,427635,3029,214
146,Twitter,2024-05-26,https://example.com/post/146/34800234,Post by Sneha Mehta on Herbs for Immunity,747376,12249,1125
477,Twitter,2025-07-04,https://example.com/post/477/90920728,Post by Rahul Kumar on Weight Loss Foods,629669,13173,2969
59,Instagram,2023-02-04,https://example.com/post/59/45460303,Post by Manish Joshi on Proteins,806305,43799,2607
455,YouTube,2023-04-04,https://example.com/post/455/34510701,Post by Pooja Chopra on Herbs for Personal Care,605411,27877,4769
410,Instagram,2023-01-02,https://example.com/post/410/41074005,Post by Suresh Malhotra on Proteins,52462,36293,2551
431,YouTube,2023-01-04,https://example.com/post/431/83677009,Post by Amit Kapoor on Multivitamins,981638,75725,4473
153,Twitter,2024-03-25,https://example.com/post/153/23480253,Post by Aditya Gupta on Herbs for Immunity,939817,52957,333
160,Twitter,2024-12-01,https://example.com/post/160/22477883,Post by Rohit Bhartia on Gainers,690855,43731,2204
380,Twitter,2022-11-08,https://example.com/post/380/28373284,Post by Sneha Verma on Vital Herbs,73087,12412,4819
3,Facebook,2023-02-28,https://example.com/post/3/74018781,Post by Ravi Mehta on Pre/Post Workout,45590,61552,2958
208,YouTube,2023-02-28,https://example.com/post/208/45471363,Post by Isha Chatterjee on Fat Burners,167521,77494,4597
459,Twitter,2023-12-14,https://example.com/post/459/21007045,Post by Amit Gupta on Multivitamins,351290,22119,1516
333,YouTube,2023-02-22,https://example.com/post/333/94669760,Post by Shweta Menon on Speciality Supplements,852703,2257,3852
112,YouTube,2023-04-10,https://example.com/post/112/32732400,Post by Karan Verma on Herbs for Immunity,774704,89499,4175
123,YouTube,2024-11-06,https://example.com/post/123/10709540,Post by Deepak Iyer on Gainers,715511,68597,2238
296,Twitter,2023-08-13,https://example.com/post/296/76122740,Post by Rohit Kumar on Gainers,575162,31233,486
221,YouTube,2023-09-30,https://example.com/post/221/92310089,Post by Neha Chopra on Proteins,700276,50963,1576
423,Facebook,2025-07-09,https://example.com/post/423/49286375,Post by Aditya Gupta on Vital Herbs,361991,17903,3313
499,YouTube,2024-11-13,https://example.com/post/499/87622366,Post by Karan Patel on Proteins,302636,35355,2040
316,Twitter,2023-04-06,https://example.com/post/316/66401535,Post by Rohit Iyer on Herbs for Immunity,268386,85028,4958
255,Facebook,2022-07-27,https://example.com/post/255/25382790,Post by Priya Gupta on Vital Herbs,426244,77479,1566
383,Facebook,2023-12-25,https://example.com/post/383/27205509,Post by Suresh Chatterjee on Vital Herbs,605625,24214,4753
62,YouTube,2023-12-16,https://example.com/post/62/27776946,Post by Aditya Menon on Fat Burners,746609,5319,1891
128,Instagram,2022-10-28,https://example.com/post/128/19690419,Post by Priya Das on Herbs for Immunity,718297,51786,1089
495,Facebook,2023-10-14,https://example.com/post/495/47117787,Post by Sneha Reddy on Speciality Supplements,119083,75360,23
334,YouTube,2023-09-28,https://example.com/post/334/24867878,Post by Vikram Chopra on Speciality Supplements,871287,91305,112
212,YouTube,2023-03-01,https://example.com/post/212/55816159,Post by Rohit Nair on Proteins,217356,58648,1182
76,Twitter,2023-04-03,https://example.com/post/76/59493703,Post by Priya Das on Speciality Supplements,341904,53937,3102
338,YouTube,2025-06-21,https://example.com/post/338/46918544,Post by Deepak Gupta on Proteins,465950,86966,1651
440,YouTube,2023-05-19,https://example.com/post/440/37753738,Post by Shweta Chatterjee on Gainers,409117,46341,1540
446,Instagram,2023-12-04,https://example.com/post/446/75755054,Post by Priya Kapoor on Gainers,513662,35950,3583
26,Instagram,2023-12-23,https://example.com/post/26/10410356,Post by Sanya Malhotra on Gainers,455341,60812,1299
32,Instagram,2022-11-24,https://example.com/post/32/71572062,Post by Sneha Reddy on Gainers,550749,37939,1669
212,YouTube,2023-03-08,https://example.com/post/212/48548665,Post by Rohit Nair on Proteins,148532,37201,2288
91,Twitter,2024-12-13,https://example.com/post/91/11847858,Post by Amit Singh on Fat Burners,497221,69464,534
301,YouTube,2025-02-09,https://example.com/post/301/56686694,Post by Divya Gupta on Gainers,318923,84493,1837
231,Facebook,2023-09-09,https://example.com/post/231/46992495,Post by Divya Joshi on Pre/Post Workout,881245,62549,3199
139,Twitter,2023-06-18,https://example.com/post/139/74471524,Post by Vikram Malhotra on Proteins,232279,57476,1093
9,Instagram,2023-11-17,https://example.com/post/9/96600010,Post by Rohit Verma on Herbs for Personal Care,510505,50457,1793
486,Facebook,2025-06-02,https://example.com/post/486/96152815,Post by Aditya Singh on Fat Burners,980345,19015,899
138,Instagram,2024-08-22,https://example.com/post/138/80065443,Post by Rohit Nair on Proteins,268188,90477,809
140,Instagram,2025-06-16,https://example.com/post/140/51636644,Post by Vikram Menon on Herbs for Personal Care,783660,52965,166
33,Facebook,2023-03-01,https://example.com/post/33/42376774,Post by Divya Reddy on Herbs for Immunity,943434,37118,2065
415,Facebook,2023-12-07,https://example.com/post/415/99717427,Post by Shweta Singh on Herbs for Immunity,977613,72920,4705
410,Instagram,2025-07-14,https://example.com/post/410/34554763,Post by Suresh Malhotra on Proteins,659001,65197,4328
2,Instagram,2023-05-26,https://example.com/post/2/12626646,Post by Isha Naidu on Gainers,344279,90442,4537
215,YouTube,2024-06-22,https://example.com/post/215/10196027,Post by Neha Chatterjee on Speciality Supplements,505385,25401,1534
56,Facebook,2024-04-12,https://example.com/post/56/67022224,Post by Manish Nair on Proteins,264368,91279,2227
301,YouTube,2023-09-06,https://example.com/post/301/94402421,Post by Divya Gupta on Gainers,422478,87846,4928
290,Twitter,2024-07-24,https://example.com/post/290/22896972,Post by Vikram Nair on Speciality Supplements,399376,61896,1607
456,YouTube,2023-12-08,https://example.com/post/456/53582517,Post by Isha Reddy on Herbs for Immunity,49028,44109,2923
242,YouTube,2023-11-30,https://example.com/post/242/81469059,Post by Rahul Verma on Herbs for Immunity,350625,64688,1864
221,YouTube,2022-08-27,https://example.com/post/221/20236554,Post by Neha Chopra on Proteins,109205,74126,1122
119,Twitter,2024-11-12,https://example.com/post/119/15889037,Post by Isha Naidu on Multivitamins,215915,61271,3378
274,Facebook,2022-12-20,https://example.com/post/274/23772773,Post by Priya Patel on Herbs for Immunity,715039,71951,3614
368,Instagram,2023-04-28,https://example.com/post/368/39626168,Post by Rahul Bhartia on Speciality Supplements,774874,28169,1789
190,YouTube,2023-02-08,https://example.com/post/190/14914498,Post by Ravi Mehta on Herbs for Personal Care,269914,1583,4812
210,YouTube,2023-03-28,https://example.com/post/210/47636112,Post by Deepak Iyer on Pre/Post Workout,675254,77202,3685
458,Facebook,2023-09-26,https://example.com/post/458/22547070,Post by Manish Menon on Speciality Supplements,358369,31075,973
48,YouTube,2023-12-19,https://example.com/post/48/90305616,Post by Shweta Reddy on Herbs for Immunity,563971,97884,1975
23,YouTube,2025-03-25,https://example.com/post/23/47189249,Post by Divya Sharma on Herbs for Immunity,568358,21943,52
475,Twitter,2025-04-22,https://example.com/post/475/39039152,Post by Ravi Kumar on Vital Herbs,835375,54026,2709
